Training Log
Start Time: 2025-10-15 15:42:52
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,Max_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
14,-0.022536,2025-10-15 15:44:18,-0.2117113471031189,-0.09675340354442596,-0.036393359303474426,-0.02304024249315262
14,-0.000505,2025-10-15 15:44:18,-0.18256838619709015,-0.08647149801254272,-0.02999143861234188,-0.02015025168657303
14,-0.004123,2025-10-15 15:44:18,-0.15929284691810608,-0.07721680402755737,-0.02528458833694458,-0.01983841136097908
14,-0.001744,2025-10-15 15:44:18,-0.16262522339820862,-0.07596147805452347,-0.026357538998126984,-0.01964627206325531
14,-0.017046,2025-10-15 15:44:18,-0.18082226812839508,-0.07908720523118973,-0.027383022010326385,-0.0190835352987051
14,-0.000502,2025-10-15 15:44:18,-0.16457828879356384,-0.07160624116659164,-0.02409285306930542,-0.017032431438565254
14,-0.039574,2025-10-15 15:44:19,-0.20499208569526672,-0.08437996357679367,-0.030211107805371284,-0.020120270550251007
14,-0.000169,2025-10-15 15:44:19,-0.17712697386741638,-0.07325553894042969,-0.023106681182980537,-0.015995828434824944
15,-0.045655,2025-10-15 15:44:19,-0.19255778193473816,-0.0800408273935318,-0.03141752630472183,-0.022796476259827614
15,-0.010644,2025-10-15 15:44:19,-0.17986512184143066,-0.07866652309894562,-0.03333216905593872,-0.024455688893795013
15,-0.000505,2025-10-15 15:44:19,-0.15412364900112152,-0.06794494390487671,-0.02624407596886158,-0.020337671041488647
15,-0.006942,2025-10-15 15:44:19,-0.10968941450119019,-0.0566188246011734,-0.025415807962417603,-0.016944555565714836
15,-0.005183,2025-10-15 15:44:19,-0.09955121576786041,-0.0539817176759243,-0.020607197657227516,-0.015336211770772934
15,-0.085445,2025-10-15 15:44:20,-0.12409991770982742,-0.06584306061267853,-0.024015262722969055,-0.01879313215613365
14,-0.000849,2025-10-15 15:44:20,-0.12165435403585434,-0.0644204244017601,-0.023112311959266663,-0.017688212916254997
14,-0.069858,2025-10-15 15:44:20,-0.14244136214256287,-0.0740596354007721,-0.03003609925508499,-0.024170272052288055
14,-0.020231,2025-10-15 15:44:20,-0.16915234923362732,-0.08252184092998505,-0.03548774868249893,-0.026733167469501495
14,-0.030388,2025-10-15 15:44:20,-0.21038544178009033,-0.09647490084171295,-0.04918747395277023,-0.03277341276407242
14,-0.001030,2025-10-15 15:44:21,-0.18173852562904358,-0.08443747460842133,-0.0418967679142952,-0.027972321957349777
14,-0.004809,2025-10-15 15:44:21,-0.16384749114513397,-0.07756553590297699,-0.043521519750356674,-0.027533091604709625
14,-0.007196,2025-10-15 15:44:21,-0.1482454240322113,-0.07483642548322678,-0.03578054904937744,-0.025940177962183952
14,-0.095755,2025-10-15 15:44:21,-0.19173553586006165,-0.08916998654603958,-0.05444470793008804,-0.03435664623975754
14,-0.000665,2025-10-15 15:44:21,-0.16080231964588165,-0.0770537257194519,-0.04708203673362732,-0.030057385563850403
14,-0.033393,2025-10-15 15:44:22,-0.20354777574539185,-0.09250931441783905,-0.06254260241985321,-0.03536306694149971
14,-0.001155,2025-10-15 15:44:22,-0.1899275779724121,-0.08732867240905762,-0.056087274104356766,-0.03485238552093506
15,-0.008440,2025-10-15 15:44:22,-0.18901805579662323,-0.08479306101799011,-0.054528266191482544,-0.03472152724862099
15,-0.000856,2025-10-15 15:44:22,-0.16658629477024078,-0.07855087518692017,-0.043127309530973434,-0.029654311016201973
15,-0.001741,2025-10-15 15:44:22,-0.13906210660934448,-0.0676615759730339,-0.03812738507986069,-0.027284398674964905
16,-0.032255,2025-10-15 15:44:22,-0.13999047875404358,-0.067042276263237,-0.04299098625779152,-0.030864618718624115
16,-0.043455,2025-10-15 15:44:22,-0.1479591727256775,-0.07013386487960815,-0.05327858775854111,-0.036476630717515945
16,-0.003395,2025-10-15 15:44:22,-0.1272321343421936,-0.06241311877965927,-0.04973551630973816,-0.03419407829642296
16,-0.001761,2025-10-15 15:44:22,-0.12980586290359497,-0.06197630241513252,-0.051340144127607346,-0.03373245149850845
16,-0.085604,2025-10-15 15:44:23,-0.15698237717151642,-0.07286448776721954,-0.057352691888809204,-0.03731900081038475
16,-0.000847,2025-10-15 15:44:23,-0.130585715174675,-0.061824869364500046,-0.050358593463897705,-0.033665549010038376
16,-0.037365,2025-10-15 15:44:23,-0.12855733931064606,-0.06957675516605377,-0.05132799223065376,-0.03686540573835373
16,-0.002914,2025-10-15 15:44:23,-0.12691015005111694,-0.06817556172609329,-0.046495020389556885,-0.034870896488428116
16,-0.015780,2025-10-15 15:44:23,-0.11554333567619324,-0.06594919413328171,-0.04540083929896355,-0.035294242203235626
16,-0.044825,2025-10-15 15:44:24,-0.14507797360420227,-0.07725648581981659,-0.061156462877988815,-0.04404070973396301
16,-0.004503,2025-10-15 15:44:24,-0.1374809741973877,-0.07461300492286682,-0.05557912215590477,-0.04013378173112869
15,-0.019753,2025-10-15 15:44:24,-0.15489797294139862,-0.08128479868173599,-0.05934620648622513,-0.04138033464550972
15,-0.014138,2025-10-15 15:44:24,-0.1698516607284546,-0.08599820733070374,-0.06696058064699173,-0.0439780056476593
15,-0.001175,2025-10-15 15:44:24,-0.15481780469417572,-0.07990984618663788,-0.057642631232738495,-0.03837372735142708
14,-0.000169,2025-10-15 15:44:24,-0.1316731721162796,-0.06828218698501587,-0.04581841081380844,-0.03247617930173874
14,-0.001176,2025-10-15 15:44:24,-0.11217351257801056,-0.062444232404232025,-0.03562129661440849,-0.027434002608060837
14,-0.012848,2025-10-15 15:44:24,-0.11063940078020096,-0.06258730590343475,-0.03658604621887207,-0.02882091887295246
14,-0.000670,2025-10-15 15:44:24,-0.08616110682487488,-0.05177740752696991,-0.027898704633116722,-0.024050988256931305
14,-0.023751,2025-10-15 15:44:25,-0.10265600681304932,-0.058545999228954315,-0.0349937304854393,-0.02709331549704075
14,-0.011732,2025-10-15 15:44:25,-0.10433413088321686,-0.059722814708948135,-0.032442010939121246,-0.026021815836429596
14,-0.035286,2025-10-15 15:44:25,-0.11596937477588654,-0.06615367531776428,-0.035376545041799545,-0.028419075533747673
15,-0.019721,2025-10-15 15:44:25,-0.12749925255775452,-0.07085065543651581,-0.039801500737667084,-0.030559785664081573
15,-0.009888,2025-10-15 15:44:26,-0.1257774829864502,-0.0714411810040474,-0.041179656982421875,-0.03074439987540245
15,-0.002908,2025-10-15 15:44:26,-0.1271546632051468,-0.07046115398406982,-0.03699200600385666,-0.027956757694482803
15,-0.004660,2025-10-15 15:44:26,-0.10804589092731476,-0.06225751340389252,-0.031129322946071625,-0.02483527734875679
15,-0.027152,2025-10-15 15:44:26,-0.149476557970047,-0.07753971964120865,-0.04124186560511589,-0.028787994757294655
15,-0.041027,2025-10-15 15:44:26,-0.17123404145240784,-0.08974505960941315,-0.04009844362735748,-0.029603540897369385
15,-0.000853,2025-10-15 15:44:26,-0.14495369791984558,-0.07926569133996964,-0.03335786610841751,-0.026178177446126938
15,-0.172146,2025-10-15 15:44:27,-0.21570147573947906,-0.10340729355812073,-0.05816148594021797,-0.03866082429885864
15,-0.002262,2025-10-15 15:44:27,-0.2048557996749878,-0.09769512712955475,-0.053567156195640564,-0.03504405543208122
14,-0.006549,2025-10-15 15:44:27,-0.21571293473243713,-0.09894680231809616,-0.05607552081346512,-0.03610089793801308
14,-0.001176,2025-10-15 15:44:27,-0.15066146850585938,-0.07111123949289322,-0.03935558348894119,-0.027168430387973785
14,-0.000671,2025-10-15 15:44:27,-0.10296683758497238,-0.056793034076690674,-0.030690040439367294,-0.023975402116775513
14,-0.031889,2025-10-15 15:44:27,-0.11213509738445282,-0.06209076941013336,-0.0288267582654953,-0.023592069745063782
14,-0.080436,2025-10-15 15:44:28,-0.14266037940979004,-0.0760892927646637,-0.04130972921848297,-0.030503079295158386
14,-0.005018,2025-10-15 15:44:28,-0.1423647254705429,-0.07737960666418076,-0.03998427838087082,-0.030085867270827293
14,-0.001735,2025-10-15 15:44:28,-0.12507851421833038,-0.06856675446033478,-0.03588392958045006,-0.027070991694927216
14,-0.001748,2025-10-15 15:44:28,-0.11807176470756531,-0.06611844152212143,-0.032102059572935104,-0.024121303111314774
15,-0.011854,2025-10-15 15:44:28,-0.12251583486795425,-0.06944987177848816,-0.027636205777525902,-0.02225302718579769
15,-0.124984,2025-10-15 15:44:28,-0.1789076030254364,-0.0923730880022049,-0.041796404868364334,-0.02933637797832489
15,-0.000671,2025-10-15 15:44:28,-0.13576124608516693,-0.07671625912189484,-0.03436777740716934,-0.026846367865800858
15,-0.028321,2025-10-15 15:44:29,-0.15606313943862915,-0.08577718585729599,-0.04059769585728645,-0.030841192230582237
15,-0.005341,2025-10-15 15:44:29,-0.14368924498558044,-0.07897865772247314,-0.042429305613040924,-0.03129630908370018
15,-0.159285,2025-10-15 15:44:30,-0.2213299423456192,-0.10876214504241943,-0.05879279226064682,-0.04078107327222824
15,-0.001038,2025-10-15 15:44:30,-0.20114251971244812,-0.1007225289940834,-0.0568908154964447,-0.03851374611258507
15,-0.002301,2025-10-15 15:44:30,-0.19002901017665863,-0.09153515100479126,-0.059210069477558136,-0.038149379193782806
15,-0.001751,2025-10-15 15:44:30,-0.17136523127555847,-0.08311125636100769,-0.05420013889670372,-0.03459402546286583
15,-0.002975,2025-10-15 15:44:30,-0.14244963228702545,-0.07528196275234222,-0.03892553225159645,-0.027022283524274826
15,-0.000674,2025-10-15 15:44:30,-0.09730896353721619,-0.05691668763756752,-0.03104202076792717,-0.023433024063706398
15,-0.001801,2025-10-15 15:44:30,-0.09739921987056732,-0.0560893788933754,-0.031130246818065643,-0.02238805592060089
15,-0.011613,2025-10-15 15:44:30,-0.10873834788799286,-0.05996693670749664,-0.02636530250310898,-0.019580401480197906
15,-0.169723,2025-10-15 15:44:30,-0.1468295454978943,-0.08074070513248444,-0.03451848402619362,-0.02616233006119728
14,-0.034325,2025-10-15 15:44:31,-0.17580538988113403,-0.09387324750423431,-0.03817698359489441,-0.028392218053340912
14,-0.001729,2025-10-15 15:44:31,-0.1528518795967102,-0.08537210524082184,-0.03236541897058487,-0.025814950466156006
14,-0.005414,2025-10-15 15:44:31,-0.1492222100496292,-0.08498279750347137,-0.03220018744468689,-0.02556128054857254
14,-0.000681,2025-10-15 15:44:31,-0.1242256909608841,-0.07598501443862915,-0.027751397341489792,-0.0221224557608366
14,-0.080538,2025-10-15 15:44:31,-0.167872354388237,-0.09242332726716995,-0.038121938705444336,-0.027403034269809723
14,-0.084332,2025-10-15 15:44:31,-0.21873748302459717,-0.11088456213474274,-0.049540385603904724,-0.03259522467851639
14,-0.036763,2025-10-15 15:44:32,-0.26074033975601196,-0.12361559271812439,-0.05574892833828926,-0.03555694967508316
14,-0.040846,2025-10-15 15:44:32,-0.30872058868408203,-0.14148199558258057,-0.058214131742715836,-0.03817150741815567
14,-0.000672,2025-10-15 15:44:32,-0.29061955213546753,-0.13304510712623596,-0.05293712764978409,-0.03553412854671478
13,-0.000504,2025-10-15 15:44:32,-0.26956048607826233,-0.12414844334125519,-0.04488273710012436,-0.0304415263235569
13,-0.001808,2025-10-15 15:44:32,-0.24075382947921753,-0.11202624440193176,-0.0440061092376709,-0.028796695172786713
13,-0.006107,2025-10-15 15:44:32,-0.22958794236183167,-0.10678023099899292,-0.04330112412571907,-0.027706608176231384
13,-0.013521,2025-10-15 15:44:33,-0.22950436174869537,-0.10374897718429565,-0.04781129211187363,-0.02871013805270195
13,-0.035422,2025-10-15 15:44:33,-0.23543936014175415,-0.10194828361272812,-0.05227675288915634,-0.029986781999468803
13,-0.012103,2025-10-15 15:44:33,-0.2441197782754898,-0.10885115712881088,-0.049014076590538025,-0.03090076334774494
14,-0.003551,2025-10-15 15:44:33,-0.20707090198993683,-0.10124242305755615,-0.04120295122265816,-0.029164351522922516
14,-0.000675,2025-10-15 15:44:33,-0.18035319447517395,-0.08765794336795807,-0.03250398486852646,-0.023934025317430496
14,-0.030943,2025-10-15 15:44:33,-0.17532795667648315,-0.08735691010951996,-0.04153851419687271,-0.02751760557293892
14,-0.011531,2025-10-15 15:44:33,-0.16543501615524292,-0.0824369341135025,-0.039618995040655136,-0.027233831584453583
14,-0.029488,2025-10-15 15:44:33,-0.16464154422283173,-0.08744648098945618,-0.04193948954343796,-0.030463874340057373
14,-0.007331,2025-10-15 15:44:34,-0.16969463229179382,-0.09236998856067657,-0.03270531818270683,-0.02751057967543602
14,-0.062809,2025-10-15 15:44:34,-0.20224425196647644,-0.10561084747314453,-0.049832120537757874,-0.037445493042469025
14,-0.109594,2025-10-15 15:44:35,-0.28382009267807007,-0.1338154524564743,-0.07399074733257294,-0.049846019595861435
14,-0.002246,2025-10-15 15:44:35,-0.25257521867752075,-0.12172098457813263,-0.07046428322792053,-0.04833168536424637
14,-0.002314,2025-10-15 15:44:35,-0.18278835713863373,-0.08937788754701614,-0.06366679072380066,-0.043722961097955704
14,-0.000504,2025-10-15 15:44:35,-0.1467348337173462,-0.07454289495944977,-0.05236716568470001,-0.03758235648274422
14,-0.087324,2025-10-15 15:44:35,-0.19088689982891083,-0.08647018671035767,-0.07167874276638031,-0.046233516186475754
14,-0.059090,2025-10-15 15:44:35,-0.21507562696933746,-0.09460315853357315,-0.07687808573246002,-0.04829101264476776
14,-0.039238,2025-10-15 15:44:35,-0.230660080909729,-0.09955017268657684,-0.09019100666046143,-0.0519682802259922
14,-0.000505,2025-10-15 15:44:35,-0.2124343365430832,-0.09192860126495361,-0.0756724551320076,-0.04286808893084526
14,-0.000837,2025-10-15 15:44:35,-0.178948312997818,-0.08193597942590714,-0.05822964012622833,-0.03508295118808746
14,-0.000678,2025-10-15 15:44:36,-0.1463029533624649,-0.07101331651210785,-0.04479001462459564,-0.02903769537806511
14,-0.140548,2025-10-15 15:44:36,-0.20029939711093903,-0.09118242561817169,-0.05683112144470215,-0.034588247537612915
14,-0.007611,2025-10-15 15:44:36,-0.1852913498878479,-0.0867544561624527,-0.04606348276138306,-0.02997468411922455
14,-0.000680,2025-10-15 15:44:36,-0.13972501456737518,-0.07307291030883789,-0.034403011202812195,-0.025434453040361404
14,-0.344594,2025-10-15 15:44:37,-0.2313520908355713,-0.10620775818824768,-0.06076379865407944,-0.038383230566978455
14,-0.017744,2025-10-15 15:44:37,-0.26058685779571533,-0.11406898498535156,-0.060925330966711044,-0.0385158509016037
14,-0.007006,2025-10-15 15:44:37,-0.26530158519744873,-0.11225850880146027,-0.06167299672961235,-0.03755376860499382
14,-0.003399,2025-10-15 15:44:37,-0.23364171385765076,-0.10659508407115936,-0.056109167635440826,-0.03765422850847244
14,-0.010482,2025-10-15 15:44:37,-0.2521992325782776,-0.10977581888437271,-0.05620897561311722,-0.03814729303121567
14,-0.001751,2025-10-15 15:44:37,-0.23498576879501343,-0.10598203539848328,-0.04187626391649246,-0.031979143619537354
14,-0.036641,2025-10-15 15:44:38,-0.24786138534545898,-0.11056250333786011,-0.058201998472213745,-0.03877400606870651
14,-0.005153,2025-10-15 15:44:38,-0.22314581274986267,-0.10360799729824066,-0.05956258252263069,-0.03977404534816742
14,-0.095086,2025-10-15 15:44:38,-0.2714657187461853,-0.11484445631504059,-0.08017891645431519,-0.04785054549574852
14,-0.007260,2025-10-15 15:44:38,-0.27102863788604736,-0.11588775366544724,-0.07912907004356384,-0.046831607818603516
14,-0.001013,2025-10-15 15:44:38,-0.24365992844104767,-0.10620508342981339,-0.06994572281837463,-0.042137011885643005
15,-0.022866,2025-10-15 15:44:39,-0.2666417956352234,-0.11146658658981323,-0.07882452011108398,-0.04494394361972809
15,-0.008383,2025-10-15 15:44:39,-0.24753226339817047,-0.10641924291849136,-0.07402504980564117,-0.04266694188117981
15,-0.000678,2025-10-15 15:44:39,-0.18761670589447021,-0.08881062269210815,-0.0514642633497715,-0.03346424549818039
15,-0.014753,2025-10-15 15:44:39,-0.18338653445243835,-0.08865803480148315,-0.040388308465480804,-0.028461411595344543
15,-0.025064,2025-10-15 15:44:39,-0.18686246871948242,-0.08816871047019958,-0.03989217057824135,-0.026543527841567993
15,-0.182116,2025-10-15 15:44:39,-0.26203566789627075,-0.12016446888446808,-0.05154173821210861,-0.03472458943724632
15,-0.002941,2025-10-15 15:44:40,-0.24393440783023834,-0.11569724231958389,-0.04762231186032295,-0.032488174736499786
15,-0.000337,2025-10-15 15:44:40,-0.2050749659538269,-0.09729839116334915,-0.0420413538813591,-0.028561634942889214
15,-0.030742,2025-10-15 15:44:40,-0.22393982112407684,-0.10343364626169205,-0.05356141924858093,-0.0346980094909668
15,-0.033657,2025-10-15 15:44:40,-0.23418614268302917,-0.1076015830039978,-0.060742199420928955,-0.03843115270137787
15,-0.000676,2025-10-15 15:44:40,-0.19153854250907898,-0.09355004131793976,-0.04746655747294426,-0.03291450813412666
14,-0.114810,2025-10-15 15:44:41,-0.2564481496810913,-0.10958027839660645,-0.0710856020450592,-0.04195920377969742
14,-0.036372,2025-10-15 15:44:41,-0.29690009355545044,-0.12079404294490814,-0.08677957206964493,-0.047717075794935226
14,-0.004116,2025-10-15 15:44:41,-0.3204541504383087,-0.12559723854064941,-0.09071433544158936,-0.0467638298869133
14,-0.000671,2025-10-15 15:44:41,-0.276336133480072,-0.1116669550538063,-0.07869225740432739,-0.042828187346458435
14,-0.001188,2025-10-15 15:44:41,-0.21910786628723145,-0.0966145247220993,-0.06173582002520561,-0.03902171552181244
14,-0.000673,2025-10-15 15:44:41,-0.16633006930351257,-0.07640597224235535,-0.0561341792345047,-0.03541893512010574
14,-0.000505,2025-10-15 15:44:41,-0.12981338798999786,-0.06060927361249924,-0.04672794044017792,-0.030143722891807556
14,-0.001748,2025-10-15 15:44:41,-0.08970487117767334,-0.047595247626304626,-0.03243958577513695,-0.024121543392539024
14,-0.035714,2025-10-15 15:44:41,-0.09634144604206085,-0.05129173398017883,-0.03122938796877861,-0.024202946573495865
14,-0.040083,2025-10-15 15:44:42,-0.12296340614557266,-0.06308542191982269,-0.03403966501355171,-0.02741345390677452
14,-0.022050,2025-10-15 15:44:42,-0.11792657524347305,-0.06211549788713455,-0.03343815356492996,-0.02808990702033043
14,-0.007536,2025-10-15 15:44:42,-0.1313493251800537,-0.06738034635782242,-0.035788655281066895,-0.02879977598786354
15,-0.100801,2025-10-15 15:44:42,-0.18644759058952332,-0.08971297740936279,-0.05599606782197952,-0.04041145741939545
15,-0.061133,2025-10-15 15:44:43,-0.22602328658103943,-0.10325843095779419,-0.07753753662109375,-0.04923299327492714
15,-0.038169,2025-10-15 15:44:43,-0.23427212238311768,-0.10336019098758698,-0.09589438140392303,-0.059076689183712006
15,-0.003933,2025-10-15 15:44:43,-0.21751272678375244,-0.09870807826519012,-0.08833715319633484,-0.05594521760940552
15,-0.000168,2025-10-15 15:44:43,-0.1766694039106369,-0.08321169018745422,-0.07554177939891815,-0.048891935497522354
15,-0.105495,2025-10-15 15:44:44,-0.24029557406902313,-0.11004870384931564,-0.0913279801607132,-0.05689970403909683
15,-0.000337,2025-10-15 15:44:44,-0.20596593618392944,-0.09697385877370834,-0.07482948899269104,-0.04717530310153961
15,-0.001725,2025-10-15 15:44:44,-0.19354139268398285,-0.0926944762468338,-0.06985899806022644,-0.04359021782875061
15,-0.000999,2025-10-15 15:44:44,-0.1923036426305771,-0.09286755323410034,-0.06753422319889069,-0.04057864099740982
15,-0.001780,2025-10-15 15:44:44,-0.1598328948020935,-0.08216910809278488,-0.0561581626534462,-0.03494219854474068
14,-0.000338,2025-10-15 15:44:44,-0.14039362967014313,-0.07114379107952118,-0.04373101890087128,-0.028181537985801697
14,-0.003483,2025-10-15 15:44:44,-0.12188500910997391,-0.06377342343330383,-0.03412380442023277,-0.023348717018961906
14,-0.013558,2025-10-15 15:44:44,-0.1254129409790039,-0.06290837377309799,-0.028810467571020126,-0.020227178931236267
14,-0.330027,2025-10-15 15:44:44,-0.18623769283294678,-0.08918940275907516,-0.04290255904197693,-0.027229994535446167
14,-0.000507,2025-10-15 15:44:44,-0.13696616888046265,-0.07196038216352463,-0.031176572665572166,-0.02221805974841118
14,-0.070401,2025-10-15 15:44:45,-0.15298378467559814,-0.0808667242527008,-0.03556012734770775,-0.025677528232336044
14,-0.110871,2025-10-15 15:44:45,-0.2040538191795349,-0.09795728325843811,-0.04752184450626373,-0.034397974610328674
14,-0.037027,2025-10-15 15:44:46,-0.22785638272762299,-0.10502640157938004,-0.05419030040502548,-0.038815632462501526
14,-0.000337,2025-10-15 15:44:46,-0.18560200929641724,-0.0905742198228836,-0.050436921417713165,-0.03617743402719498
14,-0.015636,2025-10-15 15:44:46,-0.19724833965301514,-0.09227848798036575,-0.05770958214998245,-0.039451293647289276
14,-0.002865,2025-10-15 15:44:46,-0.18529382348060608,-0.08476771414279938,-0.05815453454852104,-0.03846036270260811
14,-0.071760,2025-10-15 15:44:46,-0.24153926968574524,-0.10100297629833221,-0.07599925994873047,-0.04451503977179527
14,-0.000168,2025-10-15 15:44:46,-0.20850494503974915,-0.08895112574100494,-0.06505119800567627,-0.03964768350124359
14,-0.005882,2025-10-15 15:44:46,-0.2007562220096588,-0.08389993011951447,-0.06129341199994087,-0.03639789670705795
14,-0.004145,2025-10-15 15:44:46,-0.1898459643125534,-0.08047867566347122,-0.05172460526227951,-0.031298357993364334
14,-0.005250,2025-10-15 15:44:46,-0.1794377863407135,-0.07661115378141403,-0.05261644721031189,-0.031133128330111504
14,-0.000168,2025-10-15 15:44:46,-0.15319815278053284,-0.06583991646766663,-0.04027436301112175,-0.025830788537859917
14,-0.005099,2025-10-15 15:44:46,-0.1483520269393921,-0.06145539879798889,-0.04104926809668541,-0.0253079142421484
14,-0.001201,2025-10-15 15:44:46,-0.11424268782138824,-0.049413494765758514,-0.03619226813316345,-0.022975977510213852
14,-0.019802,2025-10-15 15:44:47,-0.13076724112033844,-0.054375894367694855,-0.0393592044711113,-0.02418017014861107
14,-0.115866,2025-10-15 15:44:47,-0.12061413377523422,-0.065026193857193,-0.03833838179707527,-0.031087495386600494
14,-0.009870,2025-10-15 15:44:47,-0.11201559007167816,-0.06504093110561371,-0.04066210985183716,-0.03306831046938896
14,-0.229271,2025-10-15 15:44:48,-0.1822478324174881,-0.09677950292825699,-0.06834705173969269,-0.05078880488872528
14,-0.000845,2025-10-15 15:44:48,-0.16966718435287476,-0.08923446387052536,-0.05812297761440277,-0.04359816014766693
14,-0.001177,2025-10-15 15:44:48,-0.1475600153207779,-0.08239880204200745,-0.050099171698093414,-0.04024498164653778
14,-0.009729,2025-10-15 15:44:48,-0.1522502601146698,-0.08291929960250854,-0.0539468377828598,-0.04144349321722984
14,-0.020680,2025-10-15 15:44:48,-0.1433042734861374,-0.07608863711357117,-0.05543774366378784,-0.04045829176902771
14,-0.027464,2025-10-15 15:44:48,-0.15931285917758942,-0.08243484795093536,-0.06192028522491455,-0.04357192665338516
14,-0.026404,2025-10-15 15:44:49,-0.18865123391151428,-0.09093205630779266,-0.06652124971151352,-0.044861823320388794
14,-0.003664,2025-10-15 15:44:49,-0.18038791418075562,-0.08587060868740082,-0.060080382972955704,-0.041477739810943604
14,-0.008899,2025-10-15 15:44:49,-0.17726796865463257,-0.08486990630626678,-0.06156701222062111,-0.040526214987039566
15,-0.004115,2025-10-15 15:44:49,-0.16968676447868347,-0.08459688723087311,-0.05675734207034111,-0.0383489727973938
15,-0.001158,2025-10-15 15:44:49,-0.1503799557685852,-0.07657000422477722,-0.05386125668883324,-0.035236991941928864
15,-0.000504,2025-10-15 15:44:49,-0.1173533946275711,-0.06351406127214432,-0.041560374200344086,-0.029086681082844734
15,-0.002875,2025-10-15 15:44:49,-0.09225554764270782,-0.053126923739910126,-0.032030001282691956,-0.025181615725159645
15,-0.207795,2025-10-15 15:44:50,-0.12984101474285126,-0.07313740253448486,-0.04258653149008751,-0.03311639279127121
15,-0.010034,2025-10-15 15:44:50,-0.12834180891513824,-0.07215580344200134,-0.0402996763586998,-0.0329211950302124
15,-0.069341,2025-10-15 15:44:50,-0.15816916525363922,-0.08742661774158478,-0.056682735681533813,-0.042349644005298615
15,-0.003948,2025-10-15 15:44:50,-0.15637972950935364,-0.08444619178771973,-0.053851790726184845,-0.03985462337732315
15,-0.000838,2025-10-15 15:44:50,-0.14514538645744324,-0.08039552718400955,-0.049994733184576035,-0.03713914379477501
15,-0.001776,2025-10-15 15:44:50,-0.1300903856754303,-0.07221204042434692,-0.04535090923309326,-0.0346125029027462
15,-0.004400,2025-10-15 15:44:51,-0.10890636593103409,-0.06356736272573471,-0.04193934053182602,-0.03257524222135544
15,-0.069784,2025-10-15 15:44:51,-0.14598466455936432,-0.07795509696006775,-0.05057408660650253,-0.03651320934295654
15,-0.022506,2025-10-15 15:44:51,-0.15659524500370026,-0.08099957555532455,-0.05406691133975983,-0.037766627967357635
14,-0.046480,2025-10-15 15:44:52,-0.19711560010910034,-0.09310393035411835,-0.0627189576625824,-0.04128594323992729
14,-0.000168,2025-10-15 15:44:52,-0.17007479071617126,-0.08039911091327667,-0.05169473588466644,-0.03551067039370537
14,-0.004508,2025-10-15 15:44:52,-0.17329446971416473,-0.08284498751163483,-0.05264105647802353,-0.03447968512773514
14,-0.003407,2025-10-15 15:44:52,-0.16309842467308044,-0.07912211120128632,-0.042774543166160583,-0.02973906323313713
14,-0.034558,2025-10-15 15:44:52,-0.17479172348976135,-0.08059156686067581,-0.052707262337207794,-0.03490964695811272
14,-0.001753,2025-10-15 15:44:52,-0.15357422828674316,-0.07202687114477158,-0.04423467069864273,-0.030211854726076126
14,-0.027598,2025-10-15 15:44:52,-0.15336447954177856,-0.07488314807415009,-0.046985432505607605,-0.03319995105266571
15,-0.036286,2025-10-15 15:44:52,-0.16108550131320953,-0.07969357073307037,-0.04772721976041794,-0.035053644329309464
16,-0.083107,2025-10-15 15:44:53,-0.21121832728385925,-0.09852233529090881,-0.06749024242162704,-0.0459374263882637
16,-0.000505,2025-10-15 15:44:53,-0.18942338228225708,-0.08830595761537552,-0.060201164335012436,-0.041111577302217484
16,-0.010098,2025-10-15 15:44:53,-0.1904042661190033,-0.09074956178665161,-0.05678735673427582,-0.040682557970285416
16,-0.000337,2025-10-15 15:44:53,-0.1549321413040161,-0.07556061446666718,-0.049905337393283844,-0.03663996607065201
16,-0.002818,2025-10-15 15:44:53,-0.12202639877796173,-0.061734359711408615,-0.05138283967971802,-0.037432797253131866
16,-0.028659,2025-10-15 15:44:53,-0.13734862208366394,-0.06844125688076019,-0.05166476219892502,-0.03790045529603958
16,-0.014447,2025-10-15 15:44:54,-0.13321352005004883,-0.06810808181762695,-0.054246868938207626,-0.039197444915771484
16,-0.045483,2025-10-15 15:44:54,-0.15134495496749878,-0.08183572441339493,-0.0643635243177414,-0.04554560035467148
16,-0.014014,2025-10-15 15:44:54,-0.15989767014980316,-0.08456050604581833,-0.06287606060504913,-0.0437377467751503
14,-0.002318,2025-10-15 15:44:54,-0.1592482030391693,-0.08055060356855392,-0.05511923134326935,-0.038912661373615265
14,-0.022445,2025-10-15 15:44:54,-0.1832696497440338,-0.0852598249912262,-0.06117866560816765,-0.041671909391880035
14,-0.002902,2025-10-15 15:44:54,-0.1496862769126892,-0.07331332564353943,-0.05558016151189804,-0.03893296420574188
14,-0.008601,2025-10-15 15:44:54,-0.11663826555013657,-0.061178117990493774,-0.030528727918863297,-0.025551725178956985
15,-0.179567,2025-10-15 15:44:55,-0.16758590936660767,-0.08080582320690155,-0.05478983372449875,-0.04013903811573982
15,-0.002274,2025-10-15 15:44:55,-0.1506987363100052,-0.07204748690128326,-0.0468464121222496,-0.03557310998439789
